"id","issint","threat.MMR","threat.PHL","imp.MMR","imp.PHL","odaimp","potential.MMR","potential.PHL","threat.CHN","threat.CHN.3cat","treatment","treat_China","treat_MMR","treat_PHL","med_econ","med_secu","med_repu","med_effi","cancel_aid","cancel_aid_3cat","cancel_aid_2cat","fem","age","right","ide3","comply"
1787,"1","0","0","2","2",1,"1","1",1,"2",3,1,0,1,"4","4","4","3","4","2",1,1,61,1,"2",1
1790,"1","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"2","3","3","3","5","2",1,1,40,0,"1",1
1792,"1","0","0","2","2",1,"2","2",1,"1",2,1,1,0,"3","3","4","2","5","2",1,1,42,0,"0",1
1793,"1","1","1","2","2",1,"2","2",1,"2",3,1,0,1,"4","3","5","2","6","2",1,1,63,1,"2",1
1794,"1","0","1","1","1",1,"1","1",1,"1",2,1,1,0,"3","3","4","3","5","2",1,1,35,0,"1",1
1796,"2","0","0","1","1",1,"0","0",1,"2",2,1,1,0,"3","3","3","2","8","3",1,0,58,0,"0",1
1801,"2","0","0","1","0",1,"1","1",1,"2",3,1,0,1,"5","4","3","4","4","2",1,0,43,1,"2",1
1802,"1","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"3","3","3","3","6","2",1,0,57,1,"2",1
1803,"1","1","0","2","2",1,"1","2",1,"1",2,1,1,0,"4","4","3","5","3","1",0,1,67,0,"1",1
1805,"2","0","1","2","2",1,"2","1",1,"2",2,1,1,0,"5","4","5","3","1","1",0,0,60,0,"0",1
1806,"2","0","0","0","1",1,"0","2",1,"2",1,0,1,0,"3","3","3","3","7","3",1,0,45,1,"2",1
1807,"0","0","0","2","0",0,"1","1",1,"2",2,1,1,0,"4","3","3","3","5","2",1,0,65,1,"2",1
1808,"2","0","0","2","2",1,"2","2",0,"0",5,0,0,1,"4","4","3","3","2","1",0,0,46,0,"0",1
1811,"1","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"3","3","3","3","3","1",0,1,49,1,"2",1
1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,0,38,NA,NA,1
1817,"0","0","0","0","0",0,"2","2",1,"2",2,1,1,0,"3","3","3","3","4","2",1,1,39,1,"2",1
1818,"2","0","2","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","3","3","4","2",1,0,36,0,"0",1
1819,"2","2","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","3","3","4","2",1,0,63,1,"2",1
1820,"1","0","0","0","0",0,"1","0",0,"0",3,1,0,1,NA,NA,NA,NA,NA,NA,NA,0,35,1,"2",5
1821,"1","0","0","1","1",1,"1","1",1,"2",1,0,1,0,"4","4","3","3","2","1",0,0,58,1,"2",1
1822,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,24,NA,NA,1
1823,"0","0","0","1","1",1,"0","0",1,"2",2,1,1,0,"3","3","3","5","8","3",1,0,62,1,"2",1
1825,"2","0","0","2","2",0,"2","1",0,"0",3,1,0,1,"3","3","4","2","5","2",1,1,37,0,"0",1
1828,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"5","5","5","1","1","1",0,0,35,0,"1",1
1829,"1","1","1","2","2",1,"2","2",1,"2",1,0,1,0,"4","2","4","4","4","2",1,1,54,1,"2",1
1831,"1","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"3","2","4","3","4","2",1,1,58,0,"1",1
1832,"1","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","5","3","5","2","1",0,0,68,0,"0",1
1833,"1","1","0","1","1",1,"1","2",1,"1",1,0,1,0,"2","3","2","3","7","3",1,1,58,1,"2",1
1835,"1","0","0","1","1",1,"2","1",1,"1",1,0,1,0,"4","3","4","4","4","2",1,0,47,0,"0",1
1837,"1","0","0","2","2",1,"0","1",1,"1",2,1,1,0,"3","4","4","3","7","3",1,0,62,0,"0",1
1838,"2","0","0","2","2",0,"1","1",1,"1",2,1,1,0,"4","3","5","3","2","1",0,0,46,0,"0",1
1839,"1","0","0","1","2",0,"1","1",1,"1",1,0,1,0,"3","4","3","4","4","2",1,1,67,1,"2",1
1840,"2","2","2","2","2",1,"2","2",1,"1",1,0,1,0,"4","5","5","1","9","3",1,0,34,1,"2",5
1842,"1","0","0","1","1",1,"0","1",1,"2",2,1,1,0,"3","4","3","3","4","2",1,1,67,0,"0",1
1843,"0","0","0","0","0",0,"1","1",1,"2",1,0,1,0,"3","3","4","3","4","2",1,1,60,0,"1",1
1844,"2","2","2","2","2",1,"2","2",1,"2",3,1,0,1,"3","4","4","3","4","2",1,1,22,1,"2",6
1848,"1","0","0","1","2",1,"1","2",1,"1",3,1,0,1,"3","3","3","3","5","2",1,1,63,1,"2",1
1849,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","4","3","3","1",0,0,64,1,"2",1
1850,"0","1","0","2","2",1,"2","2",0,"0",2,1,1,0,"4","4","4","4","2","1",0,0,67,0,"1",1
1851,"1","0","0","1","2",1,"0","1",1,"2",5,0,0,1,"3","3","3","1","4","2",1,1,58,0,"1",1
1853,"0","0","0","2","2",1,"0","2",0,"0",5,0,0,1,"4","4","4","1","9","3",1,1,52,1,"2",1
1856,"2","0","0","2","2",1,"1","1",1,"2",3,1,0,1,"4","4","3","3","4","2",1,0,69,0,"0",1
1857,"0","0","0","1","1",0,"1","1",1,"1",2,1,1,0,"3","3","3","4","6","2",1,1,49,1,"2",1
1859,"0",NA,NA,NA,NA,0,NA,NA,NA,NA,5,0,0,1,"2","2","2","4","4","2",1,1,34,1,"2",2
1860,"2","0","0","0","0",1,"1","1",1,"1",5,0,0,1,"3","3","3","3","6","2",1,1,58,0,"1",1
1862,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"5","5","3","3","2","1",0,1,46,1,"2",1
1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,32,NA,NA,3
1866,"2","0","0","2","2",0,"1","1",0,"0",3,1,0,1,"4","3","3","3","6","2",1,1,42,0,"0",1
1867,"1","2","2","1","1",1,"1","1",1,"2",5,0,0,1,"3","3","3","3","6","2",1,1,38,0,"1",1
1868,"2","1","1","2","2",1,"2","2",1,"2",1,0,1,0,"3","3","3","3","3","1",0,0,66,0,"0",1
1869,"1","1","1","1","2",0,"0","2",1,"1",1,0,1,0,"4","3","2","3","9","3",1,0,42,0,"0",1
1870,"1","1","1","1","1",1,"1","1",1,"2",1,0,1,0,"4","4","2","3","4","2",1,1,27,1,"2",1
1874,"2","0","0","1","1",1,"2","1",1,"2",2,1,1,0,"4","4","3","4","4","2",1,1,51,0,"0",1
1876,"1","1","0","1","1",1,"1","2",1,"2",5,0,0,1,"4","4","4","3","2","1",0,1,67,0,"0",1
1877,"1","0","0","0","0",1,"0","1",1,"2",3,1,0,1,"4","4","4","4","3","1",0,1,66,0,"1",1
1879,NA,NA,NA,NA,NA,NA,NA,NA,0,"0",5,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,23,1,"2",6
1880,"1","2","1","2","2",1,"2","2",1,"2",3,1,0,1,"5","5","5","3","2","1",0,0,65,1,"2",1
1881,"2","0","0","1","1",0,"1","1",1,"2",3,1,0,1,"3","3","3","3","8","3",1,0,51,1,"2",5
1882,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","3","4","3","6","2",1,0,41,1,"2",1
1884,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"5","5","5","5","2","1",0,0,68,0,"1",1
1885,"1","0","1","1","1",1,"1","0",1,"2",3,1,0,1,"4","3","3","3","4","2",1,0,62,0,"0",1
1888,"1","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"3","3","3","3","1","1",0,0,47,0,"1",1
1891,"1","0","0","1","1",1,"2","2",0,"0",3,1,0,1,"4","4","4","5","2","1",0,1,55,1,"2",1
1892,"0","0","0","2","2",0,"1","1",1,"2",5,0,0,1,"2","4","4","3","5","2",1,0,27,0,"0",1
1893,"1","0","0","2","2",1,"2","2",1,"1",5,0,0,1,"3","3","4","4","4","2",1,0,32,1,"2",1
1894,"1","0","0","0","0",0,"0","0",1,"1",5,0,0,1,"3","4","3","2","9","3",1,0,48,1,"2",1
1899,"2","1","1","1","1",1,"1","0",1,"1",5,0,0,1,"4","4","2","2","2","1",0,0,39,0,"0",1
1900,"2","0","0","0","0",0,"1","1",0,"0",5,0,0,1,"3","4","3","2","7","3",1,0,38,0,"0",1
1904,"0","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"4","3","4","3","3","1",0,1,26,NA,NA,1
1907,"0","0","0","1","1",1,"0","0",1,"1",2,1,1,0,"3","4","3","3","5","2",1,1,56,1,"2",1
1908,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"5","4","5","4","2","1",0,0,66,1,"2",1
1915,"2","0","0","2","2",1,"1","2",1,"1",3,1,0,1,"5","5","3","5","4","2",1,0,67,1,"2",1
1918,"2","1","1","1","1",1,"0","2",1,"2",3,1,0,1,"4","5","3","3","2","1",0,0,66,1,"2",1
1919,"0","1","1","1","1",1,"1","1",1,"1",3,1,0,1,"4","3","3","3","5","2",1,1,29,0,"1",1
1920,"0","0",NA,"0","0",1,"1","1",1,"2",5,0,0,1,"3","4","5","4","2","1",0,0,65,0,"1",1
1926,"1","0","0","1","2",1,"2","2",1,"1",5,0,0,1,"3","3","3","3","4","2",1,0,68,0,"0",1
1927,"1","1","1","2","2",0,"1","1",1,"2",1,0,1,0,"4","4",NA,"3","8","3",1,1,61,0,"0",1
1928,"1","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","5","3","3","1",0,0,57,1,"2",1
1930,"1","0","0","2","2",1,"2","1",1,"2",2,1,1,0,"4","5","2","2","1","1",0,0,59,0,"1",1
1933,"0","1","1","1","1",NA,"1","1",1,"1",3,1,0,1,"3","3","3","3","5","2",1,1,47,NA,NA,1
1935,"1","1","1","1","1",1,"2","2",0,"0",3,1,0,1,"3","3","3","3","4","2",1,1,29,0,"1",1
1937,"1","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"4","4","3","3","3","1",0,0,64,1,"2",1
1940,"1","1","2","2","2",1,"0","0",1,"1",5,0,0,1,"3","2","4","5","8","3",1,1,31,0,"0",1
1941,"2","0","1","2","1",1,"2","1",1,"2",5,0,0,1,"4","5","5","5","1","1",0,0,49,0,"1",1
1942,"1","0","0","2","2",1,"0","0",1,"2",3,1,0,1,"4","4","3","3","5","2",1,0,54,0,"1",1
1943,"1","1","1","1","1",1,"1","1",1,"2",3,1,0,1,"3","3","4","3","4","2",1,1,39,0,"1",1
1944,"2","0","1","1","1",1,"0","1",1,"2",5,0,0,1,"2","3","2","2","6","2",1,0,38,0,"0",1
1945,"1","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","2","2","6","2",1,0,56,0,"0",1
1946,"0","0","0","0","0",1,"1","1",1,"1",2,1,1,0,"3","4","4","3","3","1",0,1,67,NA,NA,1
1948,"1","0","0","1","1",0,"1","1",0,"0",1,0,1,0,"3","3","3","3","7","3",1,1,38,1,"2",2
1950,"2","2","2","2","2",1,"2","2",1,"2",2,1,1,0,"5","5","5","1","1","1",0,0,59,0,"1",1
1952,"1","0","1","1","1",0,"1","1",0,"0",5,0,0,1,"3","3","3","3","8","3",1,0,45,0,"0",1
1953,"2","1","0","2","2",1,"0","2",1,"2",5,0,0,1,"5","5","5","3","2","1",0,0,62,1,"2",1
1954,"1","0","0","2","1",1,"1","0",1,"2",3,1,0,1,"4","4","4","2","4","2",1,1,29,0,"0",1
1957,"1","0","0","1","1",1,"0","0",0,"0",1,0,1,0,"4","3","3","2","4","2",1,0,49,1,"2",1
1958,"1","1","1","1","1",1,"0","0",1,"2",2,1,1,0,"4","4","4","3","5","2",1,1,66,1,"2",1
1959,"2","1","1","1","1",0,"0","1",1,"2",1,0,1,0,"3","3","2","3","7","3",1,1,45,0,"0",1
1961,"1","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"4","3","3","3","4","2",1,1,59,1,"2",1
1962,"2","1","1","2","2",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","4","2",1,0,39,1,"2",1
1963,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"3","3","3","3","5","2",1,1,48,0,"0",1
1966,"2","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","4","3","4","2",1,1,65,0,"1",1
1967,"2","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","4","5","4","2",1,1,34,1,"2",1
1968,"0","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","3","3","1","5","2",1,1,55,NA,NA,1
1969,"2","0","1","2","0",0,"2","1",1,"2",1,0,1,0,"5","5","5","4","4","2",1,1,54,0,"0",1
1970,"0","0","0","2","2",1,"1","2",0,"0",3,1,0,1,"3","2","4","5","8","3",1,1,25,1,"2",1
1971,"1","0","0","2","1",1,"1","1",1,"2",1,0,1,0,NA,"3","4","4",NA,NA,NA,1,47,0,"0",2
1973,"0","1","1","2","2",0,"0","0",1,"2",3,1,0,1,"4","3","3","3","8","3",1,0,43,0,"0",1
1974,"0","0","0","1","1",1,"2","2",1,"2",5,0,0,1,"4","4","4","3","4","2",1,1,31,0,"1",1
1976,"0","0","0","0","1",1,"0","2",1,"1",2,1,1,0,"3","4","4","3","3","1",0,1,45,0,"0",1
1977,"2",NA,"0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","4","2","4","2",1,0,48,1,"2",1
1980,"0","0","0","1","1",1,"1","1",0,"0",1,0,1,0,"3","3","3","3","3","1",0,1,37,0,"1",2
1982,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","4","3","4","4","2",1,0,67,1,"2",1
1986,"1","0","0","2","2",0,"0","1",1,"2",1,0,1,0,"4","3","3","2","6","2",1,0,61,0,"0",1
1989,"0","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"4","3","3","3","4","2",1,1,60,0,"0",1
1990,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"5","5","3","3","2","1",0,0,47,1,"2",1
1991,"1","0","0","2","2",1,"0","0",0,"0",1,0,1,0,"3","3","3","2","8","3",1,1,44,0,"0",1
1992,"2","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","4","3","3","1",0,1,38,0,"1",1
1993,"1","1","1","1","1",1,"1","1",1,"2",3,1,0,1,"3","3","3","3","3","1",0,0,58,1,"2",1
1994,"1","1","1","1","1",1,"1","1",1,"2",2,1,1,0,"3","2","3","3","5","2",1,1,56,NA,NA,1
1995,"2","1","0","2","2",1,"1","2",1,"1",5,0,0,1,"4","4","3","3","2","1",0,0,62,0,"0",1
1997,"1","1","1","2","2",1,"2","2",0,"0",2,1,1,0,"4","4","2","3","4","2",1,1,54,0,"1",1
1998,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","4","2","2","1",0,0,50,1,"2",1
1999,"1","1","1","2","2",1,"2","1",1,"2",2,1,1,0,"4","3","4","3","3","1",0,1,66,1,"2",1
2001,"0","0","0","2","2",1,"1","2",1,"1",1,0,1,0,"4",NA,"3","3","6","2",1,1,25,NA,NA,1
2003,"1","0","1","0","1",0,"1","1",1,"2",1,0,1,0,"3","3","3","2","7","3",1,1,50,0,"0",1
2006,"1","0","0","0","0",1,"1","0",1,"1",1,0,1,0,"4","3","2","3","7","3",1,0,57,0,"0",2
2007,NA,"1","1","1","1",NA,"1","1",0,"0",5,0,0,1,"3","3","3","3","4","2",1,0,36,0,"0",2
2008,"1","1","1","1","2",1,"2","2",1,"1",2,1,1,0,"4","4","4","3","3","1",0,1,29,1,"2",1
2009,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","2","3","3","1",0,1,60,0,"0",1
2010,"0","0","0","1","1",1,"2","2",1,"2",1,0,1,0,"3","3","2","2","6","2",1,1,48,0,"0",1
2011,"0","0","0","2","2",1,"2","2",0,"0",5,0,0,1,"4","4","3","4","3","1",0,1,34,0,"1",1
2012,"2","1","2","1","1",1,"2","2",1,"2",3,1,0,1,"3","3","2","2","8","3",1,1,61,0,"1",1
2014,"1","1","1","1","1",1,"1","1",0,"0",3,1,0,1,"3","3","3","3","5","2",1,0,64,0,"1",1
2015,"1","0","2","1","1",1,"1","0",1,"1",3,1,0,1,"3","3","3","3","4","2",1,0,55,0,"1",1
